,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoEaseL1,AoEaseL2,AoEaseL3,AoEaseL4,yearsEduL1,yearsEduL2,yearsEduL3,yearsEduL4,yearsCountryL1,yearsCountryL2,yearsCountryL3,yearsCountryL4,yearsFamilyL1,yearsFamilyL2,yearsFamilyL3,yearsFamilyL4,yearsWorkL1,yearsWorkL2,yearsWorkL3,yearsWorkL4,PercFriendsL1,PercFriendsL2,PercFriendsL3,PercFriendsL4,PercFamilyL1,PercFamilyL2,PercFamilyL3,PercFamilyL4,PercWorkL1,PercWorkL2,PercWorkL3,PercWorkL4,PercSelfL1,PercSelfL2,PercSelfL3,PercSelfL4,PercCountL1,PercCountL2,PercCountL3,PercCountL4,ProfSpeakL1,ProfSpeakL2,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL1,ProfUnderstandL2,ProfUnderstandL3,ProfUnderstandL4,ProfReadL1,ProfReadL2,ProfReadL3,ProfReadL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfWriteL1,ProfWriteL2,ProfWriteL3,ProfWriteL4,AttSelfL1,AttSelfL2,AttSelfL3,AttSelfL4,AttCultureL1,AttCultureL2,AttCultureL3,AttCultureL4,AttNativeLevelL1,AttNativeLevelL2,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL1,AttMothertongueL2,AttMothertongueL3,AttMothertongueL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score
0,69807f12172ef48a2ac7edfa,23,Man,College,Arabic,French,English,Italian,A little bit of Italian and Spanish laguages,BLP,20,13.0,11.0,0.0,15,6.0,4.0,0.0,14,17.0,18.0,3.0,20,20.0,1.0,0.0,20,0.0,0.0,0.0,20,5.0,4.0,2.0,6,2,1,1,8,1,1,0,5,3,2,0,6,2,1,1,5,2,2,1,6,5.0,4.0,2.0,6,6.0,6.0,2.0,6,5.0,5.0,3.0,true,true,true,true,6,6.0,5.0,3.0,6,4.0,4.0,2.0,6,3.0,3.0,1.0,6,6.0,6.0,2.0,6,6.0,6.0,3.0,49.486000000000004,27.694000000000003,17.252,2.27,32.7,10.9,15.260000000000002,3.2700000000000005,54.480000000000004,49.94,45.4,22.7,54.480000000000004,43.13,43.13,18.16,191.14600000000002,131.664,121.042,46.400000000000006
0,69808060419a938572d8eb13,21,Man,MinusCollege,Arabic,English,French,Japanese,german,BLP,20,16.0,8.0,1.0,14,8.0,2.0,0.0,17,16.0,6.0,2.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,0,0.0,0.0,0.0,6,3,0,1,9,1,0,0,3,5,0,2,2,8,0,0,0,10,0,0,6,6.0,4.0,2.0,6,6.0,3.0,1.0,6,6.0,2.0,1.0,true,true,true,true,6,6.0,2.0,1.0,6,6.0,2.0,2.0,6,2.0,0.0,0.0,6,6.0,2.0,3.0,6,6.0,2.0,4.0,41.314,18.16,7.264,1.362,21.8,29.430000000000003,9.81,3.2700000000000005,54.480000000000004,54.480000000000004,24.97,11.35,54.480000000000004,45.4,13.620000000000001,20.43,172.074,147.47,55.664,36.412
0,69808261911a7a9bd10cd048,25,Man,College,Arabic,English,n/a,n/a,no,BLP,20,16.0,,,13,14.0,,,20,20.0,,,20,14.0,,,20,14.0,,,20,16.0,,,9,1,,,9,1,,,6,4,,,8,2,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,51.302,42.676,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,200.59200000000004,165.806,0.0,0.0
0,6980899c7847724b431b38ac,24,Man,Masters,Arabic,English,n/a,n/a,no,BLP,20,13.0,,,20,4.0,,,20,14.0,,,20,7.0,,,20,2.0,,,20,6.0,,,8,2,,,9,1,,,7,3,,,7,3,,,5,5,,,6,4.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,5.0,,,6,4.0,,,6,6.0,,,6,6.0,,,54.480000000000004,20.884,0.0,0.0,39.24,15.260000000000002,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,47.67,0.0,0.0,202.68,133.75400000000002,0.0,0.0
0,698093a6ccef1114e376cfe5,25,Woman,PlusCollege,English,Telugu,Hindi,N/A,No,BLP,10,20.0,10.0,,5,20.0,3.0,,15,3.0,10.0,,0,20.0,20.0,,0,20.0,0.0,,4,0.0,0.0,,3,7,0,,1,9,0,,8,1,1,,7,3,0,,9,1,0,,5,6.0,2.0,,6,6.0,3.0,,6,6.0,3.0,,true,true,true,,6,6.0,6.0,,6,5.0,0.0,,1,6.0,2.0,,5,4.0,3.0,,3,3.0,3.0,,15.436,37.682,19.522000000000002,0.0,30.520000000000003,22.89,2.18,0.0,52.21,54.480000000000004,31.78,0.0,34.05,40.86,18.16,0.0,132.216,155.912,71.642,0.0
0,6980962a67c3b3ba8cb2836a,21,Man,College,Arabic,English,Spanish,n/a,No,BLP,20,15.0,2.0,,17,6.0,0.0,,19,20.0,2.0,,20,20.0,0.0,,20,20.0,0.0,,20,20.0,0.0,,8,2,0,,9,1,0,,8,2,0,,9,1,0,,5,4,1,,6,4.0,1.0,,6,5.0,1.0,,6,6.0,1.0,,true,true,true,,6,3.0,1.0,,6,5.0,2.0,,6,3.0,1.0,,6,6.0,2.0,,6,6.0,3.0,,52.664,45.854,1.816,0.0,42.510000000000005,10.9,10.9,0.0,54.480000000000004,40.86,9.08,0.0,54.480000000000004,45.4,18.16,0.0,204.13400000000001,143.014,39.956,0.0
0,69809b4956d7129d4b119b43,24,Man,College,Arabic,English,n/a,n/a,no,BLP,20,15.0,,,20,14.0,,,16,19.0,,,20,19.0,,,20,19.0,,,1,1.0,,,9,1,,,9,1,,,2,8,,,7,3,,,7,3,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,3.0,,,6,5.0,,,6,5.0,,,44.038000000000004,39.498000000000005,0.0,0.0,37.06,17.44,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,43.13,0.0,0.0,190.05800000000005,154.548,0.0,0.0
0,69809e035896ef246cbc2922,20,Man,MinusCollege,Arabic,English,French,n/a,no,BLP,20,12.0,15.0,,20,8.0,9.0,,14,12.0,14.0,,20,0.0,20.0,,20,0.0,20.0,,0,0.0,2.0,,3,7,0,,7,2,1,,3,2,5,,5,5,0,,3,5,2,,6,6.0,3.0,,6,6.0,5.0,,6,6.0,5.0,,true,true,true,,5,6.0,3.0,,6,6.0,2.0,,6,4.0,2.0,,6,6.0,3.0,,6,6.0,2.0,,42.676,14.528,36.32,0.0,22.89,22.89,15.260000000000002,0.0,52.21,54.480000000000004,36.32,0.0,54.480000000000004,49.94,20.43,0.0,172.25600000000003,141.838,108.33000000000001,0.0
0,6980a4f0faef0e53cdfb97a7,22,Man,PlusCollege,arabic,english,french,n/a,no,BLP,20,6.0,17.0,,20,3.0,0.0,,20,6.0,20.0,,20,0.0,12.0,,20,0.0,0.0,,20,0.0,6.0,,8,1,1,,9,0,1,,6,0,4,,8,2,0,,9,0,1,,6,5.0,3.0,,6,5.0,4.0,,6,6.0,6.0,,true,true,true,,6,6.0,6.0,,6,2.0,4.0,,6,2.0,4.0,,6,4.0,6.0,,6,4.0,5.0,,54.480000000000004,6.8100000000000005,24.970000000000002,0.0,43.6,3.2700000000000005,16.35,0.0,54.480000000000004,49.94,43.13,0.0,54.480000000000004,27.240000000000002,43.13,0.0,207.04000000000002,87.25999999999999,127.58000000000001,0.0
0,6980a7096eb2c15732813632,23,Man,College,arabic,english,russian,n/a,no,BLP,20,15.0,2.0,,20,1.0,0.0,,18,20.0,1.0,,20,5.0,0.0,,20,0.0,0.0,,20,5.0,0.0,,9,1,0,,10,0,0,,6,4,0,,7,3,0,,5,5,0,,6,4.0,1.0,,6,6.0,1.0,,6,6.0,1.0,,true,true,true,,6,4.0,1.0,,6,6.0,3.0,,6,3.0,0.0,,6,6.0,2.0,,6,6.0,3.0,,53.572,20.884,1.362,0.0,40.330000000000005,14.170000000000002,10.9,0.0,54.480000000000004,45.4,9.08,0.0,54.480000000000004,47.67,18.16,0.0,202.86200000000002,128.12400000000002,39.501999999999995,0.0
0,6980b37761737090ad122e6f,25,Man,College,Arabic,English,n/a,n/a,n/a,BLP,20,14.0,,,20,8.0,,,14,8.0,,,20,0.0,,,20,0.0,,,10,5.0,,,8,2,,,10,0,,,8,2,,,10,0,,,5,5,,,6,5.0,,,6,6.0,,,6,5.0,,,true,true,,,6,5.0,,,6,4.0,,,6,4.0,,,6,3.0,,,6,6.0,,,47.216,15.89,0.0,0.0,44.690000000000005,9.81,0.0,0.0,54.480000000000004,47.67,0.0,0.0,54.480000000000004,38.59,0.0,0.0,200.86600000000004,111.96000000000001,0.0,0.0
0,6980b64569f487effa4069a3,18,Man,HighSchool,Arabic,English,n/a,n/a,n/a,BLP,20,15.0,,,20,4.0,,,14,15.0,,,18,0.0,,,18,0.0,,,18,0.0,,,7,3,,,9,1,,,2,8,,,3,7,,,1,9,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,6.0,,,6,0.0,,,6,6.0,,,6,6.0,,,49.032000000000004,15.436,0.0,0.0,23.98,30.520000000000003,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,40.86,0.0,0.0,181.972,139.026,0.0,0.0
0,6980b660de828c2f1a83d72f,21,Man,MinusCollege,Arabic,English,"""n/a""","""n/a""","""n/a""",BLP,20,14.0,,,20,8.0,,,20,20.0,,,20,5.0,,,20,5.0,,,20,5.0,,,7,3,,,8,2,,,5,5,,,7,3,,,4,6,,,6,5.0,,,6,5.0,,,6,5.0,,,true,true,,,6,4.0,,,6,6.0,,,6,4.0,,,6,5.0,,,6,6.0,,,54.480000000000004,25.878,0.0,0.0,33.79,20.71,0.0,0.0,54.480000000000004,43.13,0.0,0.0,54.480000000000004,47.67,0.0,0.0,197.23000000000002,137.388,0.0,0.0
0,6980b7b8619ca8828b86f21b,20,Woman,College,Arabic,English,n/a,n/a,no,BLP,20,16.0,,,20,12.0,,,20,16.0,,,20,0.0,,,20,9.0,,,0,1.0,,,9,1,,,7,3,,,4,6,,,7,3,,,9,1,,,6,5.0,,,6,4.0,,,6,6.0,,,true,true,,,6,5.0,,,6,4.0,,,6,4.0,,,6,4.0,,,6,4.0,,,45.4,24.516000000000002,0.0,0.0,39.24,15.260000000000002,0.0,0.0,54.480000000000004,45.4,0.0,0.0,54.480000000000004,36.32,0.0,0.0,193.60000000000002,121.49600000000001,0.0,0.0
0,6980b8dbf12d0bde4727635e,25,Woman,College,Arabic,English,French,Spanish,No,BLP,20,14.0,5.0,0.0,20,10.0,1.0,0.0,16,16.0,6.0,3.0,20,2.0,1.0,1.0,20,1.0,1.0,1.0,3,3.0,0.0,0.0,9,1,0,0,10,0,0,0,7,1,1,1,6,2,1,1,7,1,1,1,6,6.0,4.0,2.0,6,6.0,2.0,2.0,6,6.0,2.0,2.0,true,true,true,true,6,6.0,1.0,1.0,6,6.0,4.0,4.0,6,6.0,2.0,2.0,6,6.0,6.0,6.0,6,6.0,6.0,6.0,44.946,20.884,6.356,2.27,42.510000000000005,5.45,14.170000000000002,3.2700000000000005,54.480000000000004,54.480000000000004,20.43,15.89,54.480000000000004,54.480000000000004,40.86,40.86,196.416,135.294,81.816,62.29
0,6980bc0b357eb9d91de4a0e9,21,Man,MinusCollege,Arabic,Englisg,n/a,n/a,no,BLP,20,15.0,,,20,5.0,,,20,15.0,,,20,20.0,,,20,20.0,,,20,20.0,,,8,2,,,7,3,,,6,4,,,5,5,,,6,4,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,4.0,,,6,6.0,,,6,5.0,,,54.480000000000004,43.13,0.0,0.0,34.88,19.62,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,47.67,0.0,0.0,198.32000000000005,164.9,0.0,0.0
0,6980bff5e4be64da2d6c8914,21,Man,MinusCollege,Arabic,English,n/a,n/a,no,BLP,20,13.0,,,20,7.0,,,12,14.0,,,20,0.0,,,20,0.0,,,6,3.0,,,8,2,,,10,0,,,6,4,,,9,1,,,9,1,,,6,4.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,5.0,,,6,5.0,,,6,5.0,,,6,3.0,,,44.492000000000004,16.798000000000002,0.0,0.0,45.78,8.72,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,40.86,0.0,0.0,199.23200000000003,116.318,0.0,0.0
0,6980c16f9985e39f6bcbbe3a,22,Man,HighSchool,Arabic,English,German,n/a,n/a,BLP,20,20.0,1.0,,20,20.0,0.0,,12,12.0,3.0,,20,3.0,0.0,,20,20.0,0.0,,4,4.0,1.0,,6,3,1,,10,0,0,,5,4,1,,10,0,0,,0,9,1,,6,6.0,2.0,,6,6.0,3.0,,6,6.0,4.0,,true,true,true,,6,6.0,2.0,,6,6.0,2.0,,6,0.0,0.0,,6,6.0,4.0,,6,6.0,6.0,,43.584,35.866,2.27,0.0,33.79,17.44,14.170000000000002,0.0,54.480000000000004,54.480000000000004,24.97,0.0,54.480000000000004,40.86,27.240000000000002,0.0,186.334,148.64600000000002,68.65,0.0
0,6980c5902273a0acf918ced1,25,Man,College,Arabic,English,N/A,N/A,No,BLP,20,16.0,,,20,10.0,,,20,20.0,,,20,20.0,,,20,20.0,,,20,20.0,,,9,1,,,9,1,,,6,4,,,8,2,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,54.480000000000004,48.124,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,203.77000000000004,171.25400000000002,0.0,0.0
0,6980d349ae34723f48ea7a3d,25,Man,College,arabic,english,n/a,n/a,n/a,BLP,19,15.0,,,17,5.0,,,15,15.0,,,20,4.0,,,20,0.0,,,3,3.0,,,8,2,,,10,0,,,6,4,,,10,0,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,4.0,,,6,5.0,,,6,0.0,,,6,6.0,,,6,0.0,,,42.676,19.068,0.0,0.0,42.510000000000005,11.99,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,24.97,0.0,0.0,194.14600000000002,105.96799999999999,0.0,0.0
0,6980dcc1fee5670e573354f1,22,Man,HighSchool,Arabic,English,n/a,n/a,no,BLP,20,14.0,,,20,8.0,,,20,16.0,,,20,0.0,,,20,0.0,,,20,4.0,,,10,0,,,10,0,,,4,6,,,5,5,,,1,9,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,54.480000000000004,19.068,0.0,0.0,32.7,21.8,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,196.14000000000004,149.82800000000003,0.0,0.0
0,6981128082d28d2191154253,22,Man,College,Arabic,English,n/a,n/a,n/a,BLP,20,12.0,,,13,2.0,,,15,20.0,,,20,20.0,,,20,20.0,,,3,3.0,,,7,3,,,10,0,,,7,3,,,9,1,,,9,1,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,41.314,34.958,0.0,0.0,45.78,8.72,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,196.05400000000003,152.638,0.0,0.0
0,698119def2a23d22dac3df09,25,Man,College,Arabic,English,French,n/a,no,BLP,20,16.0,10.0,,20,13.0,6.0,,14,14.0,8.0,,20,1.0,0.0,,20,20.0,0.0,,5,5.0,0.0,,8,2,0,,9,1,0,,8,2,0,,7,3,0,,5,5,0,,6,5.0,2.0,,6,6.0,2.0,,6,6.0,1.0,,true,true,true,,6,6.0,1.0,,6,6.0,3.0,,6,5.0,0.0,,6,6.0,2.0,,6,6.0,0.0,,44.946,31.326,10.896,0.0,40.330000000000005,14.170000000000002,9.81,0.0,54.480000000000004,52.21,13.620000000000001,0.0,54.480000000000004,52.21,11.35,0.0,194.23600000000005,149.916,45.67600000000001,0.0
0,698138565bd9d4728a0a2e04,21,Man,MinusCollege,Arabic,English ,n/a,n/a,no,BLP,17,12.0,,,15,7.0,,,15,12.0,,,20,0.0,,,20,0.0,,,20,2.0,,,10,0,,,10,0,,,7,3,,,8,2,,,7,3,,,6,5.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,5.0,,,6,3.0,,,6,6.0,,,48.578,14.982000000000001,0.0,0.0,45.78,8.72,0.0,0.0,54.480000000000004,52.21,0.0,0.0,54.480000000000004,45.4,0.0,0.0,203.31800000000004,121.31200000000001,0.0,0.0
0,6981e24e62bb6fd0037109e5,25,Man,College,Arabic,English,na,na,na,BLP,20,4.0,,,20,0.0,,,16,5.0,,,20,0.0,,,20,0.0,,,20,0.0,,,8,2,,,10,0,,,9,1,,,10,0,,,8,2,,,6,3.0,,,6,2.0,,,6,4.0,,,true,true,,,6,4.0,,,6,3.0,,,6,0.0,,,6,3.0,,,6,2.0,,,52.664,4.086,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,29.51,0.0,0.0,54.480000000000004,18.16,0.0,0.0,210.67400000000004,57.206,0.0,0.0
0,6981ec61b00cbb326f2382a2,25,Woman,PlusCollege,Arabic,English,French,n/a,no,BLP,20,7.0,14.0,,20,4.0,6.0,,18,5.0,12.0,,20,0.0,20.0,,20,0.0,0.0,,3,3.0,1.0,,8,2,0,,10,0,0,,6,1,3,,5,5,0,,6,4,0,,6,5.0,3.0,,6,6.0,5.0,,6,6.0,6.0,,true,true,true,,5,5.0,3.0,,6,6.0,0.0,,6,0.0,5.0,,6,6.0,3.0,,6,5.0,0.0,,45.854,8.626,24.062,0.0,38.150000000000006,13.080000000000002,14.170000000000002,0.0,52.21,49.94,38.59,0.0,54.480000000000004,38.59,18.16,0.0,190.69400000000002,110.236,94.982,0.0
0,6982228b60e61107ddfc0bd3,22,Woman,College,Português,Inglês,Espanhol,n/a,Inglês,BLP,20,7.0,7.0,,20,3.0,3.0,,20,10.0,10.0,,20,0.0,0.0,,20,0.0,0.0,,2,1.0,0.0,,7,2,1,,7,2,1,,7,2,1,,7,2,1,,7,2,1,,6,3.0,3.0,,6,4.0,4.0,,6,4.0,4.0,,true,true,true,,6,5.0,4.0,,6,3.0,3.0,,6,3.0,3.0,,6,2.0,2.0,,6,2.0,2.0,,46.308,9.534,9.08,0.0,38.150000000000006,10.9,11.99,0.0,54.480000000000004,36.32,34.05,0.0,54.480000000000004,22.7,22.7,0.0,193.418,79.45400000000001,77.82,0.0
0,69822b89bfde15d117539990,24,Man,College,SPANISH,ENGLISH,N/A,N/A,NO,BLP,20,10.0,,,20,5.0,,,20,15.0,,,20,18.0,,,20,16.0,,,20,2.0,,,9,1,,,10,0,,,4,6,,,9,1,,,8,2,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,5.0,,,6,4.0,,,6,3.0,,,6,6.0,,,4,3.0,,,54.480000000000004,29.964000000000002,0.0,0.0,43.6,10.9,0.0,0.0,54.480000000000004,52.21,0.0,0.0,49.94,36.32,0.0,0.0,202.5,129.394,0.0,0.0
0,698242aea446c3fc40454a2d,26,Woman,College,Arabic ,English ,n/a,n/a,no,BLP,20,12.0,,,20,20.0,,,20,20.0,,,20,20.0,,,20,20.0,,,20,10.0,,,6,4,,,7,3,,,5,5,,,5,5,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,5.0,,,6,5.0,,,54.480000000000004,46.308,0.0,0.0,30.520000000000003,23.98,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,49.94,0.0,0.0,193.96000000000004,174.708,0.0,0.0
0,69824df3026e0eff3dec0d0b,2,Man,College,Arabic,English,French,n/a,no,BLP,20,16.0,2.0,,20,20.0,0.0,,20,20.0,7.0,,20,20.0,7.0,,20,20.0,0.0,,20,20.0,3.0,,10,0,0,,10,0,0,,9,1,0,,9,1,0,,9,1,0,,6,5.0,1.0,,6,5.0,1.0,,6,5.0,1.0,,true,true,true,,6,6.0,2.0,,6,5.0,0.0,,6,5.0,0.0,,6,6.0,1.0,,6,6.0,1.0,,54.480000000000004,52.664,8.626,0.0,51.230000000000004,3.2700000000000005,10.9,0.0,54.480000000000004,47.67,11.35,0.0,54.480000000000004,49.94,4.54,0.0,214.67000000000002,153.544,35.416,0.0
0,69824e53e214c63c2afb2c53,21,Man,MinusCollege,Arabic,English,n/a,n/a,no,BLP,20,16.0,,,20,1.0,,,20,20.0,,,20,0.0,,,20,0.0,,,5,0.0,,,7,3,,,9,1,,,5,5,,,7,3,,,7,3,,,6,5.0,,,6,5.0,,,6,5.0,,,true,true,,,6,4.0,,,6,4.0,,,6,1.0,,,6,6.0,,,6,5.0,,,47.67,16.798000000000002,0.0,0.0,38.150000000000006,16.35,0.0,0.0,54.480000000000004,43.13,0.0,0.0,54.480000000000004,36.32,0.0,0.0,194.78000000000003,112.59800000000001,0.0,0.0
0,698255186a52f393404e26f7,24,Man,College,english,n/a,n/a,n/a,no,BLP,20,,,,20,,,,18,,,,20,,,,20,,,,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,6,,,,6,,,,5,,,,6,,,,6,,,,49.032000000000004,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,52.21,0.0,0.0,0.0,210.222,0.0,0.0,0.0
0,69826a6954465a13b14b2786,22,Man,PlusCollege,English,n/a,n/a,n/a,no,BLP,20,,,,14,,,,19,,,,20,,,,20,,,,1,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,6,,,,6,,,,6,,,,6,,,,0,,,,42.676,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,40.86,0.0,0.0,0.0,192.51600000000002,0.0,0.0,0.0
0,6982eb0cb5743c2857d1c8e0,23,Man,HighSchool,english,n/a,n/a,n/a,No,BLP,20,,,,20,,,,15,,,,20,,,,20,,,,6,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,6,,,,6,,,,6,,,,6,,,,6,,,,45.854,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,209.31400000000002,0.0,0.0,0.0
0,698351788833bcdaa3c391ce,21,Man,College,English,n/a,n/a,n/a,French,BLP,20,,,,20,,,,12,,,,20,,,,20,,,,20,,,,10,,,,10,,,,10,,,,10,,,,10,,,,6,,,,6,,,,6,,,,true,,,,6,,,,6,,,,6,,,,6,,,,6,,,,50.848,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,214.30800000000005,0.0,0.0,0.0
0,6983518f181a5c0bd8d4742c,24,Man,College,Arabic,English,n/a,n/a,no,BLP,20,20.0,,,20,20.0,,,5,10.0,,,20,20.0,,,20,20.0,,,20,6.0,,,7,3,,,9,1,,,5,5,,,8,2,,,5,5,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,6,6.0,,,47.67,43.584,0.0,0.0,37.06,17.44,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,193.69,169.984,0.0,0.0
0,69835a10b58c1a190110ab59,20,Man,MinusCollege,Arabic,English,n/a,n/a,No,BLP,20,15.0,,,20,6.0,,,13,14.0,,,20,0.0,,,20,0.0,,,6,0.0,,,9,1,,,10,0,,,7,3,,,6,4,,,5,5,,,5,4.0,,,6,6.0,,,6,6.0,,,true,true,,,5,3.0,,,5,5.0,,,5,5.0,,,6,6.0,,,6,6.0,,,44.946,15.89,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,49.94,43.13,0.0,0.0,49.94,49.94,0.0,0.0,185.156,123.13,0.0,0.0
0,69835b48d4c4c9a78668c0af,21,Woman,College,Arabic,English,French,Spanish,English and Spanish,BLP,20,15.0,9.0,6.0,20,14.0,8.0,5.0,15,12.0,5.0,6.0,20,1.0,0.0,0.0,20,1.0,0.0,0.0,20,12.0,1.0,1.0,4,4,1,1,9,1,0,0,3,3,1,3,3,3,1,3,2,3,2,3,6,6.0,4.0,5.0,6,6.0,5.0,5.0,6,6.0,4.0,4.0,true,true,true,true,6,6.0,6.0,6.0,6,6.0,6.0,6.0,6,0.0,0.0,0.0,6,5.0,2.0,2.0,6,6.0,6.0,6.0,52.21,24.970000000000002,10.442,8.172,22.89,15.260000000000002,15.260000000000002,10.9,54.480000000000004,54.480000000000004,43.13,45.4,54.480000000000004,38.59,31.78,31.78,184.06,133.3,100.61200000000001,96.25200000000001
0,698362eea52b5dadb6f3197b,23,Man,College,Arabic,English ,Italian,n/a,no,BLP,20,14.0,7.0,,20,10.0,5.0,,18,20.0,3.0,,20,2.0,0.0,,20,0.0,0.0,,20,3.0,0.0,,8,2,0,,10,0,0,,5,5,0,,7,3,0,,5,4,1,,6,4.0,2.0,,6,5.0,2.0,,6,6.0,3.0,,true,true,true,,6,5.0,2.0,,6,5.0,3.0,,6,3.0,3.0,,6,4.0,1.0,,6,4.0,1.0,,53.572,22.246000000000002,6.8100000000000005,0.0,38.150000000000006,15.260000000000002,11.99,0.0,54.480000000000004,45.4,20.43,0.0,54.480000000000004,36.32,18.16,0.0,200.68200000000002,119.226,57.39,0.0
0,69839df6b3f83b9c02ac8234,24,Man,College,Hindi,English,n/a,n/a,Rajasthani,BLP,15,13.0,,,20,20.0,,,15,15.0,,,20,15.0,,,20,10.0,,,20,15.0,,,8,2,,,8,2,,,7,3,,,5,5,,,1,9,,,6,6.0,,,6,6.0,,,6,6.0,,,true,true,,,6,6.0,,,6,6.0,,,6,6.0,,,6,4.0,,,6,6.0,,,49.940000000000005,39.952,0.0,0.0,31.610000000000003,22.89,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,49.94,0.0,0.0,190.51000000000005,167.262,0.0,0.0
0,69839e45e8ca9d3863565d6d,21,Man,MinusCollege,Arabic,English,German,Spanish,N/A,BLP,20,16.0,2.0,2.0,20,14.0,1.0,1.0,20,18.0,4.0,2.0,20,20.0,0.0,0.0,20,0.0,0.0,0.0,20,3.0,0.0,0.0,8,2,0,0,9,1,0,0,6,2,2,0,8,2,0,0,9,1,0,0,6,5.0,2.0,2.0,6,5.0,2.0,2.0,6,6.0,2.0,2.0,true,true,true,true,6,5.0,1.0,1.0,6,6.0,1.0,1.0,6,3.0,0.0,0.0,6,6.0,3.0,3.0,6,6.0,2.0,2.0,54.480000000000004,32.234,3.178,2.27,43.6,8.72,11.99,0.0,54.480000000000004,47.67,15.89,15.89,54.480000000000004,47.67,13.620000000000001,13.620000000000001,207.04000000000002,136.29399999999998,44.678,31.78
